DEPARTAMENTO,PROVINCIA,DISTRITO,DISTANCIA,UBIGEO,ANIO,TOTAL_POBLACION,TOTAL_VIVIENDA,VIVIENDAS_HABITADAS,POBLACION_CON_COBERTURA,POBLACION_SIN_COBERTURA,FECHA_CORTE,Latitude,Longitude
CUSCO,ACOMAYO,ACOS,9,80203,2019,5,2,1,5.0,0.0,20230810,-13.9512794,-71.738232
CUSCO,ACOMAYO,ACOS,9,80203,2019,30,15,12,30.0,0.0,20230810,-13.9512794,-71.738232
CUSCO,ACOMAYO,ACOS,9,80203,2019,71,25,15,71.0,0.0,20230810,-13.9512794,-71.738232
CUSCO,ACOMAYO,ACOS,9,80203,2019,11,6,3,11.0,0.0,20230810,-13.9512794,-71.738232
CUSCO,ACOMAYO,ACOMAYO,0,80201,2019,3250,1045,1035,3250.0,0.0,20230810,-13.9192017,-71.6834556
CUSCO,ACOMAYO,ACOMAYO,0,80201,2019,11,4,3,11.0,0.0,20230810,-13.9192017,-71.6834556
CUSCO,ACOMAYO,ACOMAYO,0,80201,2019,152,50,48,152.0,0.0,20230810,-13.9192017,-71.6834556
CUSCO,ACOMAYO,ACOMAYO,0,80201,2019,259,86,81,255.0,4.0,20230810,-13.9192017,-71.6834556
CUSCO,ACOMAYO,ACOMAYO,0,80201,2019,57,18,18,57.0,0.0,20230810,-13.9192017,-71.6834556
CUSCO,ACOMAYO,ACOMAYO,0,80201,2019,140,35,27,140.0,0.0,20230810,-13.9192017,-71.6834556
CUSCO,ACOMAYO,ACOMAYO,0,80201,2019,150,40,39,150.0,0.0,20230810,-13.9192017,-71.6834556
CUSCO,ACOMAYO,ACOMAYO,0,80201,2019,119,30,26,119.0,0.0,20230810,-13.9192017,-71.6834556
CUSCO,ACOMAYO,ACOMAYO,0,80201,2019,17,5,5,17.0,0.0,20230810,-13.9192017,-71.6834556
CUSCO,ACOMAYO,ACOMAYO,0,80201,2019,15,5,5,15.0,0.0,20230810,-13.9192017,-71.6834556
CUSCO,ACOMAYO,ACOMAYO,0,80201,2019,65,26,26,26.0,39.0,20230810,-13.9192017,-71.6834556
CUSCO,ACOMAYO,ACOMAYO,0,80201,2019,100,34,31,100.0,0.0,20230810,-13.9192017,-71.6834556
CUSCO,ACOMAYO,ACOMAYO,0,80201,2019,414,140,138,140.0,274.0,20230810,-13.9192017,-71.6834556
CUSCO,ACOMAYO,ACOMAYO,0,80201,2019,32,10,10,32.0,0.0,20230810,-13.9192017,-71.6834556
CUSCO,ACOMAYO,ACOMAYO,0,80201,2019,10,4,4,10.0,0.0,20230810,-13.9192017,-71.6834556
CUSCO,ACOMAYO,ACOMAYO,0,80201,2019,14,8,6,14.0,0.0,20230810,-13.9192017,-71.6834556
CUSCO,ACOMAYO,ACOMAYO,0,80201,2019,50,13,13,50.0,0.0,20230810,-13.9192017,-71.6834556
CUSCO,ACOMAYO,ACOMAYO,0,80201,2019,14,4,4,14.0,0.0,20230810,-13.9192017,-71.6834556
CUSCO,ACOMAYO,ACOMAYO,0,80201,2019,16,6,2,16.0,0.0,20230810,-13.9192017,-71.6834556
CUSCO,ACOMAYO,ACOMAYO,0,80201,2019,50,24,18,50.0,0.0,20230810,-13.9192017,-71.6834556
CUSCO,ACOMAYO,ACOMAYO,0,80201,2019,60,26,26,60.0,0.0,20230810,-13.9192017,-71.6834556
CUSCO,CUSCO,CUSCO,0,80101,2018,250,52,52,250.0,0.0,20230810,-13.5170887,-71.9785356
CUSCO,CUSCO,CUSCO,0,80101,2018,30,8,5,30.0,0.0,20230810,-13.5170887,-71.9785356
CUSCO,CUSCO,CUSCO,0,80101,2018,240,48,48,240.0,0.0,20230810,-13.5170887,-71.9785356
CUSCO,CUSCO,CUSCO,0,80101,2018,100,20,20,90.0,10.0,20230810,-13.5170887,-71.9785356
CUSCO,CUSCO,CUSCO,0,80101,2018,550,116,110,550.0,0.0,20230810,-13.5170887,-71.9785356
CUSCO,CUSCO,CUSCO,0,80101,2018,50,10,10,50.0,0.0,20230810,-13.5170887,-71.9785356
CUSCO,CUSCO,CUSCO,0,80101,2018,550,120,110,550.0,0.0,20230810,-13.5170887,-71.9785356
CUSCO,CUSCO,CUSCO,0,80101,2018,300,60,60,300.0,0.0,20230810,-13.5170887,-71.9785356
CUSCO,CUSCO,CUSCO,0,80101,2018,350,70,70,310.0,40.0,20230810,-13.5170887,-71.9785356
CUSCO,CUSCO,CUSCO,0,80101,2018,300,60,55,300.0,0.0,20230810,-13.5170887,-71.9785356
CUSCO,CUSCO,CUSCO,0,80101,2018,90,18,18,90.0,0.0,20230810,-13.5170887,-71.9785356
CUSCO,CUSCO,CUSCO,0,80101,2018,50,10,10,50.0,0.0,20230810,-13.5170887,-71.9785356
CUSCO,CUSCO,CUSCO,0,80101,2018,1000,200,200,1000.0,0.0,20230810,-13.5170887,-71.9785356
CUSCO,CUSCO,CUSCO,0,80101,2018,385,77,77,385.0,0.0,20230810,-13.5170887,-71.9785356
CUSCO,CUSCO,CUSCO,0,80101,2018,80,33,33,80.0,0.0,20230810,-13.5170887,-71.9785356
CUSCO,CUSCO,CUSCO,0,80101,2018,150,30,30,150.0,0.0,20230810,-13.5170887,-71.9785356
CUSCO,CUSCO,SAN SEBASTIAN,7,80105,2018,1550,310,310,1550.0,0.0,20230810,-13.5336964,-71.92215742642075
CUSCO,CUSCO,SAN SEBASTIAN,7,80105,2018,205,41,41,205.0,0.0,20230810,-13.5336964,-71.92215742642075
CUSCO,CUSCO,SAN SEBASTIAN,7,80105,2018,720,180,180,180.0,540.0,20230810,-13.5336964,-71.92215742642075
CUSCO,CUSCO,SAN SEBASTIAN,7,80105,2018,140,45,28,140.0,0.0,20230810,-13.5336964,-71.92215742642075
CUSCO,CUSCO,SAN SEBASTIAN,7,80105,2018,1000,200,150,1000.0,0.0,20230810,-13.5336964,-71.92215742642075
CUSCO,CUSCO,SAN SEBASTIAN,7,80105,2018,192,62,48,62.0,130.0,20230810,-13.5336964,-71.92215742642075
CUSCO,ACOMAYO,ACOMAYO,0,80201,2019,90,30,30,85.0,5.0,20230810,-13.9192017,-71.6834556
CUSCO,ACOMAYO,ACOMAYO,0,80201,2019,5,3,3,5.0,0.0,20230810,-13.9192017,-71.6834556
CUSCO,ACOMAYO,ACOS,9,80203,2019,42,20,18,42.0,0.0,20230810,-13.9512794,-71.738232
CUSCO,ACOMAYO,ACOS,9,80203,2019,231,220,85,231.0,0.0,20230810,-13.9512794,-71.738232
CUSCO,ACOMAYO,ACOS,9,80203,2019,21,12,11,21.0,0.0,20230810,-13.9512794,-71.738232
CUSCO,ACOMAYO,POMACANCHI,35,80205,2018,430,205,110,430.0,0.0,20230810,-14.0348231,-71.5709789
CUSCO,ACOMAYO,POMACANCHI,35,80205,2018,85,20,17,85.0,0.0,20230810,-14.0348231,-71.5709789
CUSCO,ACOMAYO,POMACANCHI,35,80205,2019,168,53,42,168.0,0.0,20230810,-14.0348231,-71.5709789
CUSCO,ACOMAYO,POMACANCHI,35,80205,2019,32,20,20,20.0,12.0,20230810,-14.0348231,-71.5709789
CUSCO,ACOMAYO,POMACANCHI,35,80205,2018,120,39,39,120.0,0.0,20230810,-14.0348231,-71.5709789
CUSCO,ACOMAYO,POMACANCHI,35,80205,2018,20,5,5,20.0,0.0,20230810,-14.0348231,-71.5709789
CUSCO,ACOMAYO,POMACANCHI,35,80205,2018,74,23,20,52.0,22.0,20230810,-14.0348231,-71.5709789
CUSCO,ACOMAYO,POMACANCHI,35,80205,2019,300,105,105,300.0,0.0,20230810,-14.0348231,-71.5709789
CUSCO,ACOMAYO,POMACANCHI,35,80205,2018,494,140,125,439.0,55.0,20230810,-14.0348231,-71.5709789
CUSCO,ACOMAYO,POMACANCHI,35,80205,2018,273,95,94,273.0,0.0,20230810,-14.0348231,-71.5709789
CUSCO,ACOMAYO,POMACANCHI,35,80205,2018,35,8,7,35.0,0.0,20230810,-14.0348231,-71.5709789
CUSCO,ACOMAYO,POMACANCHI,35,80205,2018,5052,1850,1795,5052.0,0.0,20230810,-14.0348231,-71.5709789
CUSCO,ACOMAYO,POMACANCHI,35,80205,2018,413,250,135,413.0,0.0,20230810,-14.0348231,-71.5709789
CUSCO,ACOMAYO,POMACANCHI,35,80205,2018,60,17,16,60.0,0.0,20230810,-14.0348231,-71.5709789
CUSCO,ACOMAYO,POMACANCHI,35,80205,2018,18,5,5,18.0,0.0,20230810,-14.0348231,-71.5709789
CUSCO,ACOMAYO,POMACANCHI,35,80205,2018,90,30,25,90.0,0.0,20230810,-14.0348231,-71.5709789
CUSCO,ACOMAYO,POMACANCHI,35,80205,2019,120,90,47,120.0,0.0,20230810,-14.0348231,-71.5709789
CUSCO,CUSCO,SAN SEBASTIAN,7,80105,2018,215,70,70,215.0,0.0,20230810,-13.5336964,-71.92215742642075
CUSCO,CUSCO,CCORCA,23,80102,2019,240,87,87,240.0,0.0,20230810,-13.5844728,-72.0592279
CUSCO,CUSCO,CCORCA,23,80102,2019,90,36,28,90.0,0.0,20230810,-13.5844728,-72.0592279
CUSCO,CUSCO,CCORCA,23,80102,2019,45,21,14,45.0,0.0,20230810,-13.5844728,-72.0592279
CUSCO,CUSCO,CCORCA,23,80102,2019,45,14,14,45.0,0.0,20230810,-13.5844728,-72.0592279
CUSCO,CUSCO,CCORCA,23,80102,2019,196,66,60,196.0,0.0,20230810,-13.5844728,-72.0592279
CUSCO,CUSCO,CCORCA,23,80102,2019,397,150,120,397.0,0.0,20230810,-13.5844728,-72.0592279
CUSCO,CUSCO,CCORCA,23,80102,2018,615,128,123,615.0,0.0,20230810,-13.5844728,-72.0592279
CUSCO,CUSCO,CCORCA,23,80102,2019,12,32,5,12.0,0.0,20230810,-13.5844728,-72.0592279
CUSCO,CUSCO,CCORCA,23,80102,2019,240,80,77,240.0,0.0,20230810,-13.5844728,-72.0592279
CUSCO,CUSCO,CCORCA,23,80102,2019,28,12,10,28.0,0.0,20230810,-13.5844728,-72.0592279
CUSCO,CUSCO,CCORCA,23,80102,2019,287,85,85,287.0,0.0,20230810,-13.5844728,-72.0592279
CUSCO,CUSCO,CCORCA,23,80102,2019,66,20,18,66.0,0.0,20230810,-13.5844728,-72.0592279
CUSCO,CUSCO,CCORCA,23,80102,2019,80,24,24,80.0,0.0,20230810,-13.5844728,-72.0592279
CUSCO,CUSCO,CCORCA,23,80102,2019,47,13,13,47.0,0.0,20230810,-13.5844728,-72.0592279
CUSCO,CUSCO,CCORCA,23,80102,2019,42,20,17,42.0,0.0,20230810,-13.5844728,-72.0592279
CUSCO,CUSCO,CCORCA,23,80102,2019,369,135,122,369.0,0.0,20230810,-13.5844728,-72.0592279
CUSCO,CUSCO,SAYLLA,18,80107,2019,580,145,145,580.0,0.0,20230810,-13.5702475,-71.8271365
CUSCO,CUSCO,SAYLLA,18,80107,2019,700,140,140,700.0,0.0,20230810,-13.5702475,-71.8271365
CUSCO,CUSCO,SAYLLA,18,80107,2019,400,80,80,400.0,0.0,20230810,-13.5702475,-71.8271365
CUSCO,CUSCO,SAYLLA,18,80107,2019,128,32,32,128.0,0.0,20230810,-13.5702475,-71.8271365
CUSCO,CUSCO,SAYLLA,18,80107,2019,375,75,72,375.0,0.0,20230810,-13.5702475,-71.8271365
CUSCO,CANAS,YANAOCA,31,80501,2019,100,20,20,100.0,0.0,20230810,-14.21663405,-71.43116135818613
CUSCO,CANAS,YANAOCA,31,80501,2019,88,22,22,88.0,0.0,20230810,-14.21663405,-71.43116135818613
CUSCO,CANAS,YANAOCA,31,80501,2019,250,52,49,250.0,0.0,20230810,-14.21663405,-71.43116135818613
CUSCO,CANAS,YANAOCA,31,80501,2019,260,60,55,260.0,0.0,20230810,-14.21663405,-71.43116135818613
CUSCO,CANAS,YANAOCA,31,80501,2019,120,42,40,120.0,0.0,20230810,-14.21663405,-71.43116135818613
CUSCO,CANAS,YANAOCA,31,80501,2019,100,30,25,100.0,0.0,20230810,-14.21663405,-71.43116135818613
CUSCO,CANAS,YANAOCA,31,80501,2019,364,75,72,115.0,249.0,20230810,-14.21663405,-71.43116135818613
CUSCO,CANAS,YANAOCA,31,80501,2019,620,155,153,620.0,0.0,20230810,-14.21663405,-71.43116135818613
CUSCO,CANAS,YANAOCA,31,80501,2019,100,22,20,100.0,0.0,20230810,-14.21663405,-71.43116135818613
CUSCO,CANAS,YANAOCA,31,80501,2019,100,33,27,63.0,37.0,20230810,-14.21663405,-71.43116135818613
CUSCO,CANAS,YANAOCA,31,80501,2019,350,120,110,300.0,50.0,20230810,-14.21663405,-71.43116135818613
CUSCO,CANAS,YANAOCA,31,80501,2019,250,140,90,210.0,40.0,20230810,-14.21663405,-71.43116135818613
CUSCO,CANAS,YANAOCA,31,80501,2019,355,110,98,355.0,0.0,20230810,-14.21663405,-71.43116135818613
CUSCO,CANAS,YANAOCA,31,80501,2019,350,94,28,350.0,0.0,20230810,-14.21663405,-71.43116135818613
CUSCO,CANAS,YANAOCA,31,80501,2019,60,17,15,40.0,20.0,20230810,-14.21663405,-71.43116135818613
CUSCO,CANAS,YANAOCA,31,80501,2019,160,44,43,160.0,0.0,20230810,-14.21663405,-71.43116135818613
CUSCO,CANAS,YANAOCA,31,80501,2019,150,65,58,150.0,0.0,20230810,-14.21663405,-71.43116135818613
CUSCO,CANAS,YANAOCA,31,80501,2019,208,52,52,208.0,0.0,20230810,-14.21663405,-71.43116135818613
CUSCO,CANAS,YANAOCA,31,80501,2019,16,5,4,16.0,0.0,20230810,-14.21663405,-71.43116135818613
CUSCO,CANAS,YANAOCA,31,80501,2019,102,34,33,102.0,0.0,20230810,-14.21663405,-71.43116135818613
CUSCO,CANAS,YANAOCA,31,80501,2019,350,65,65,334.0,16.0,20230810,-14.21663405,-71.43116135818613
CUSCO,CANAS,YANAOCA,31,80501,2019,320,82,81,320.0,0.0,20230810,-14.21663405,-71.43116135818613
CUSCO,ACOMAYO,POMACANCHI,35,80205,2018,495,125,99,495.0,0.0,20230810,-14.0348231,-71.5709789
CUSCO,ACOMAYO,POMACANCHI,35,80205,2019,34,17,15,34.0,0.0,20230810,-14.0348231,-71.5709789
CUSCO,ACOMAYO,POMACANCHI,35,80205,2019,340,73,68,340.0,0.0,20230810,-14.0348231,-71.5709789
CUSCO,ACOMAYO,ACOMAYO,0,80201,2019,89,32,28,89.0,0.0,20230810,-13.9192017,-71.6834556
CUSCO,ACOMAYO,ACOMAYO,0,80201,2019,129,39,32,129.0,0.0,20230810,-13.9192017,-71.6834556
CUSCO,ACOMAYO,ACOMAYO,0,80201,2019,8,5,5,8.0,0.0,20230810,-13.9192017,-71.6834556
CUSCO,ACOMAYO,ACOMAYO,0,80201,2019,65,20,17,65.0,0.0,20230810,-13.9192017,-71.6834556
CUSCO,ACOMAYO,ACOMAYO,0,80201,2019,22,6,6,22.0,0.0,20230810,-13.9192017,-71.6834556
CUSCO,ACOMAYO,ACOMAYO,0,80201,2019,40,12,12,40.0,0.0,20230810,-13.9192017,-71.6834556
CUSCO,ACOMAYO,ACOMAYO,0,80201,2019,11,3,3,11.0,0.0,20230810,-13.9192017,-71.6834556
CUSCO,ACOMAYO,ACOMAYO,0,80201,2019,28,14,14,28.0,0.0,20230810,-13.9192017,-71.6834556
CUSCO,ACOMAYO,ACOMAYO,0,80201,2019,59,22,20,59.0,0.0,20230810,-13.9192017,-71.6834556
CUSCO,ACOMAYO,ACOMAYO,0,80201,2019,80,20,17,80.0,0.0,20230810,-13.9192017,-71.6834556
CUSCO,ACOMAYO,ACOMAYO,0,80201,2019,538,115,112,538.0,0.0,20230810,-13.9192017,-71.6834556
CUSCO,ACOMAYO,ACOMAYO,0,80201,2019,11,5,5,11.0,0.0,20230810,-13.9192017,-71.6834556
CUSCO,ACOMAYO,ACOMAYO,0,80201,2018,358,200,200,358.0,0.0,20230810,-13.9192017,-71.6834556
CUSCO,ACOMAYO,MOSOC LLACTA,46,80204,2019,168,42,42,168.0,0.0,20230810,-14.1204504,-71.4727454
CUSCO,ACOMAYO,MOSOC LLACTA,46,80204,2018,15,20,10,,,20230810,-14.1204504,-71.4727454
CUSCO,ACOMAYO,MOSOC LLACTA,46,80204,2019,12,3,3,12.0,0.0,20230810,-14.1204504,-71.4727454
CUSCO,ACOMAYO,MOSOC LLACTA,46,80204,2019,50,11,11,50.0,0.0,20230810,-14.1204504,-71.4727454
CUSCO,ACOMAYO,MOSOC LLACTA,46,80204,2019,642,183,183,642.0,0.0,20230810,-14.1204504,-71.4727454
CUSCO,ACOMAYO,MOSOC LLACTA,46,80204,2019,62,30,30,62.0,0.0,20230810,-14.1204504,-71.4727454
CUSCO,ACOMAYO,MOSOC LLACTA,46,80204,2019,15,4,4,15.0,0.0,20230810,-14.1204504,-71.4727454
CUSCO,ACOMAYO,MOSOC LLACTA,46,80204,2019,37,11,11,37.0,0.0,20230810,-14.1204504,-71.4727454
CUSCO,ACOMAYO,MOSOC LLACTA,46,80204,2019,67,17,17,67.0,0.0,20230810,-14.1204504,-71.4727454
CUSCO,ACOMAYO,SANGARARA,19,80207,2018,1720,520,430,1720.0,0.0,20230810,-13.9472154,-71.6035061
CUSCO,ACOMAYO,POMACANCHI,35,80205,2018,316,82,79,316.0,0.0,20230810,-14.0348231,-71.5709789
CUSCO,ACOMAYO,POMACANCHI,35,80205,2018,57,22,21,57.0,0.0,20230810,-14.0348231,-71.5709789
CUSCO,ACOMAYO,POMACANCHI,35,80205,2019,250,130,90,250.0,0.0,20230810,-14.0348231,-71.5709789
CUSCO,ACOMAYO,POMACANCHI,35,80205,2018,528,138,132,528.0,0.0,20230810,-14.0348231,-71.5709789
CUSCO,ACOMAYO,POMACANCHI,35,80205,2018,40,11,11,40.0,0.0,20230810,-14.0348231,-71.5709789
CUSCO,ACOMAYO,POMACANCHI,35,80205,2019,395,85,78,395.0,0.0,20230810,-14.0348231,-71.5709789
CUSCO,ACOMAYO,RONDOCAN,45,80206,2019,87,65,45,87.0,0.0,20230810,-13.7792824,-71.7818597
CUSCO,ACOMAYO,RONDOCAN,45,80206,2019,215,85,80,215.0,0.0,20230810,-13.7792824,-71.7818597
CUSCO,ACOMAYO,RONDOCAN,45,80206,2019,98,42,36,90.0,8.0,20230810,-13.7792824,-71.7818597
CUSCO,ACOMAYO,RONDOCAN,45,80206,2019,19,7,5,19.0,0.0,20230810,-13.7792824,-71.7818597
CUSCO,ACOMAYO,RONDOCAN,45,80206,2019,26,10,8,26.0,0.0,20230810,-13.7792824,-71.7818597
CUSCO,ACOMAYO,RONDOCAN,45,80206,2019,32,22,16,20.0,12.0,20230810,-13.7792824,-71.7818597
CUSCO,ACOMAYO,RONDOCAN,45,80206,2019,45,10,9,45.0,0.0,20230810,-13.7792824,-71.7818597
CUSCO,ACOMAYO,RONDOCAN,45,80206,2019,260,78,70,260.0,0.0,20230810,-13.7792824,-71.7818597
CUSCO,ACOMAYO,RONDOCAN,45,80206,2019,15,11,10,13.0,2.0,20230810,-13.7792824,-71.7818597
CUSCO,ACOMAYO,RONDOCAN,45,80206,2019,181,66,60,181.0,0.0,20230810,-13.7792824,-71.7818597
CUSCO,ACOMAYO,RONDOCAN,45,80206,2019,520,130,115,520.0,0.0,20230810,-13.7792824,-71.7818597
CUSCO,ACOMAYO,RONDOCAN,45,80206,2019,154,72,58,154.0,0.0,20230810,-13.7792824,-71.7818597
CUSCO,ANTA,CHINCHAYPUJIO,36,80304,2018,50,14,14,50.0,0.0,20230810,-13.6294563,-72.2328747
CUSCO,ANTA,CHINCHAYPUJIO,36,80304,2019,8,30,4,6.0,2.0,20230810,-13.6294563,-72.2328747
CUSCO,ANTA,CHINCHAYPUJIO,36,80304,2018,65,15,14,65.0,0.0,20230810,-13.6294563,-72.2328747
CUSCO,ANTA,CHINCHAYPUJIO,36,80304,2018,110,35,35,110.0,0.0,20230810,-13.6294563,-72.2328747
CUSCO,ANTA,CHINCHAYPUJIO,36,80304,2019,250,75,70,250.0,0.0,20230810,-13.6294563,-72.2328747
CUSCO,ANTA,CHINCHAYPUJIO,36,80304,2018,420,100,100,420.0,0.0,20230810,-13.6294563,-72.2328747
CUSCO,ANTA,CHINCHAYPUJIO,36,80304,2018,27,8,7,27.0,0.0,20230810,-13.6294563,-72.2328747
CUSCO,ANTA,CHINCHAYPUJIO,36,80304,2018,40,14,14,40.0,0.0,20230810,-13.6294563,-72.2328747
CUSCO,ANTA,CHINCHAYPUJIO,36,80304,2019,30,41,20,30.0,0.0,20230810,-13.6294563,-72.2328747
CUSCO,ANTA,CHINCHAYPUJIO,36,80304,2018,280,79,75,280.0,0.0,20230810,-13.6294563,-72.2328747
CUSCO,ANTA,CHINCHAYPUJIO,36,80304,2018,83,41,41,83.0,0.0,20230810,-13.6294563,-72.2328747
CUSCO,ANTA,CHINCHAYPUJIO,36,80304,2019,20,28,15,15.0,5.0,20230810,-13.6294563,-72.2328747
CUSCO,ANTA,CHINCHAYPUJIO,36,80304,2019,10,10,5,10.0,0.0,20230810,-13.6294563,-72.2328747
CUSCO,ANTA,CHINCHAYPUJIO,36,80304,2018,880,226,206,880.0,0.0,20230810,-13.6294563,-72.2328747
CUSCO,ANTA,CHINCHAYPUJIO,36,80304,2018,40,15,15,40.0,0.0,20230810,-13.6294563,-72.2328747
CUSCO,ANTA,CHINCHAYPUJIO,36,80304,2019,207,70,60,207.0,0.0,20230810,-13.6294563,-72.2328747
CUSCO,ANTA,CHINCHAYPUJIO,36,80304,2018,41,15,13,40.0,1.0,20230810,-13.6294563,-72.2328747
CUSCO,ANTA,CHINCHAYPUJIO,36,80304,2018,90,28,24,90.0,0.0,20230810,-13.6294563,-72.2328747
CUSCO,ANTA,CHINCHAYPUJIO,36,80304,2018,51,14,12,51.0,0.0,20230810,-13.6294563,-72.2328747
CUSCO,ANTA,CHINCHAYPUJIO,36,80304,2018,19,10,9,19.0,0.0,20230810,-13.6294563,-72.2328747
CUSCO,ANTA,CHINCHAYPUJIO,36,80304,2018,55,25,21,55.0,0.0,20230810,-13.6294563,-72.2328747
CUSCO,ANTA,CHINCHAYPUJIO,36,80304,2018,18,6,6,18.0,0.0,20230810,-13.6294563,-72.2328747
CUSCO,ACOMAYO,RONDOCAN,45,80206,2019,26,7,6,26.0,0.0,20230810,-13.7792824,-71.7818597
CUSCO,ACOMAYO,RONDOCAN,45,80206,2019,22,10,9,22.0,0.0,20230810,-13.7792824,-71.7818597
CUSCO,ACOMAYO,RONDOCAN,45,80206,2019,211,72,65,211.0,0.0,20230810,-13.7792824,-71.7818597
CUSCO,ACOMAYO,RONDOCAN,45,80206,2019,25,11,10,25.0,0.0,20230810,-13.7792824,-71.7818597
CUSCO,ACOMAYO,RONDOCAN,45,80206,2019,70,38,31,70.0,0.0,20230810,-13.7792824,-71.7818597
CUSCO,ACOMAYO,SANGARARA,19,80207,2018,1875,732,375,1875.0,0.0,20230810,-13.9472154,-71.6035061
CUSCO,ACOMAYO,SANGARARA,19,80207,2018,380,110,95,380.0,0.0,20230810,-13.9472154,-71.6035061
CUSCO,ACOMAYO,SANGARARA,19,80207,2018,550,160,110,550.0,0.0,20230810,-13.9472154,-71.6035061
CUSCO,ACOMAYO,SANGARARA,19,80207,2018,180,120,100,180.0,0.0,20230810,-13.9472154,-71.6035061
CUSCO,CALCA,LAMAY,7,80403,2018,125,25,25,125.0,0.0,20230810,-13.3645205,-71.9203033
CUSCO,CALCA,LAMAY,7,80403,2018,48,12,12,48.0,0.0,20230810,-13.3645205,-71.9203033
CUSCO,CALCA,LAMAY,7,80403,2018,250,60,50,250.0,0.0,20230810,-13.3645205,-71.9203033
CUSCO,CALCA,LAMAY,7,80403,2018,350,70,66,350.0,0.0,20230810,-13.3645205,-71.9203033
CUSCO,CALCA,LAMAY,7,80403,2018,75,15,15,75.0,0.0,20230810,-13.3645205,-71.9203033
CUSCO,CALCA,LAMAY,7,80403,2019,287,72,72,287.0,0.0,20230810,-13.3645205,-71.9203033
CUSCO,CALCA,LAMAY,7,80403,2018,250,50,50,250.0,0.0,20230810,-13.3645205,-71.9203033
CUSCO,CALCA,LAMAY,7,80403,2018,190,38,38,190.0,0.0,20230810,-13.3645205,-71.9203033
CUSCO,CALCA,LAMAY,7,80403,2018,675,135,135,675.0,0.0,20230810,-13.3645205,-71.9203033
CUSCO,CALCA,LAMAY,7,80403,2019,30,10,10,,,20230810,-13.3645205,-71.9203033
CUSCO,CALCA,LAMAY,7,80403,2018,3080,758,758,3080.0,0.0,20230810,-13.3645205,-71.9203033
CUSCO,CALCA,LAMAY,7,80403,2019,530,154,134,530.0,0.0,20230810,-13.3645205,-71.9203033
CUSCO,CALCA,LAMAY,7,80403,2019,391,98,98,391.0,0.0,20230810,-13.3645205,-71.9203033
CUSCO,ANTA,CHINCHAYPUJIO,36,80304,2019,32,19,19,15.0,17.0,20230810,-13.6294563,-72.2328747
CUSCO,ANTA,HUAROCONDO,52,80305,2019,2237,557,550,2237.0,0.0,20230810,-13.4151005,-72.2075514
CUSCO,ANTA,HUAROCONDO,52,80305,2019,120,34,34,120.0,0.0,20230810,-13.4151005,-72.2075514
CUSCO,ANTA,HUAROCONDO,52,80305,2019,72,18,18,72.0,0.0,20230810,-13.4151005,-72.2075514
CUSCO,ANTA,HUAROCONDO,52,80305,2019,205,41,41,205.0,0.0,20230810,-13.4151005,-72.2075514
CUSCO,ANTA,HUAROCONDO,52,80305,2019,200,82,82,200.0,0.0,20230810,-13.4151005,-72.2075514
CUSCO,ANTA,HUAROCONDO,52,80305,2019,250,50,50,250.0,0.0,20230810,-13.4151005,-72.2075514
CUSCO,ANTA,HUAROCONDO,52,80305,2019,420,100,100,420.0,0.0,20230810,-13.4151005,-72.2075514
CUSCO,ANTA,HUAROCONDO,52,80305,2019,10,3,3,10.0,0.0,20230810,-13.4151005,-72.2075514
CUSCO,ANTA,HUAROCONDO,52,80305,2019,70,14,14,70.0,0.0,20230810,-13.4151005,-72.2075514
CUSCO,ANTA,HUAROCONDO,52,80305,2019,83,17,17,83.0,0.0,20230810,-13.4151005,-72.2075514
CUSCO,ANTA,HUAROCONDO,52,80305,2019,45,11,10,45.0,0.0,20230810,-13.4151005,-72.2075514
CUSCO,ANTA,HUAROCONDO,52,80305,2019,60,12,12,60.0,0.0,20230810,-13.4151005,-72.2075514
CUSCO,ANTA,HUAROCONDO,52,80305,2019,45,10,10,27.0,18.0,20230810,-13.4151005,-72.2075514
CUSCO,ANTA,HUAROCONDO,52,80305,2019,56,14,14,56.0,0.0,20230810,-13.4151005,-72.2075514
CUSCO,ANTA,HUAROCONDO,52,80305,2019,300,70,60,300.0,0.0,20230810,-13.4151005,-72.2075514
CUSCO,ANTA,HUAROCONDO,52,80305,2019,15,4,4,15.0,0.0,20230810,-13.4151005,-72.2075514
CUSCO,ANTA,HUAROCONDO,52,80305,2019,16,5,5,16.0,0.0,20230810,-13.4151005,-72.2075514
CUSCO,ANTA,HUAROCONDO,52,80305,2019,16,4,4,16.0,0.0,20230810,-13.4151005,-72.2075514
CUSCO,ANTA,HUAROCONDO,52,80305,2019,60,15,15,60.0,0.0,20230810,-13.4151005,-72.2075514
CUSCO,ANTA,HUAROCONDO,52,80305,2019,56,16,14,56.0,0.0,20230810,-13.4151005,-72.2075514
CUSCO,ANTA,HUAROCONDO,52,80305,2019,192,52,52,192.0,0.0,20230810,-13.4151005,-72.2075514
CUSCO,CALCA,LAMAY,7,80403,2019,21,7,7,21.0,0.0,20230810,-13.3645205,-71.9203033
CUSCO,CALCA,LAMAY,7,80403,2018,185,37,37,175.0,10.0,20230810,-13.3645205,-71.9203033
CUSCO,CALCA,LAMAY,7,80403,2018,40,10,10,40.0,0.0,20230810,-13.3645205,-71.9203033
CUSCO,CALCA,LAMAY,7,80403,2018,160,40,40,160.0,0.0,20230810,-13.3645205,-71.9203033
